,order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,product_id
8236,O8237,C186,delivered,2017-11-27 11:22:24,2017-11-27 11:35:52,2017-11-27 20:51:24,2018-01-02 17:55:05,2018-01-03 00:00:00,P1257
8237,O8238,C38,delivered,2018-07-26 21:48:22,2018-07-26 22:04:45,2018-07-27 14:08:00,2018-08-13 16:52:19,2018-08-24 00:00:00,P1251
8238,O8239,C101,delivered,2017-05-24 08:28:28,2017-05-25 03:10:20,2017-05-26 10:04:46,2017-05-31 12:23:42,2017-06-22 00:00:00,P1722
8239,O8240,C348,delivered,2017-08-02 13:06:10,2017-08-02 13:23:15,2017-08-04 15:32:32,2017-09-19 15:00:51,2017-08-25 00:00:00,P567
8240,O8241,C44,delivered,2017-08-16 18:06:38,2017-08-16 20:35:22,2017-08-18 22:21:09,2017-08-31 20:07:36,2017-09-14 00:00:00,P1766
8241,O8242,C727,delivered,2017-06-10 13:45:16,2017-06-10 14:02:22,2017-06-12 16:46:42,2017-06-19 21:39:28,2017-07-05 00:00:00,P1972
8242,O8243,C604,delivered,2018-04-11 12:14:12,2018-04-11 13:30:38,2018-04-13 16:05:46,2018-04-16 21:57:41,2018-05-03 00:00:00,P1814
8243,O8244,C993,delivered,2017-11-08 14:48:30,2017-11-09 05:31:39,2017-11-10 17:21:48,2017-11-21 16:48:57,2017-12-06 00:00:00,P259
8244,O8245,C116,delivered,2017-03-22 18:39:20,2017-03-22 18:39:20,2017-03-23 11:40:41,2017-03-27 10:16:43,2017-04-11 00:00:00,P1393
8245,O8246,C543,delivered,2017-11-19 17:17:36,2017-11-22 02:50:23,2017-11-23 18:52:02,2017-12-08 23:48:37,2017-12-12 00:00:00,P995
8246,O8247,C320,delivered,2017-08-21 07:23:21,2017-08-25 20:46:07,2017-08-28 18:12:29,2017-09-05 18:25:06,2017-09-13 00:00:00,P1135
8247,O8248,C432,canceled_before_ship,2017-10-13 19:14:08,2017-10-13 19:28:20,,,2017-10-31 00:00:00,P1845
8248,O8249,C349,delivered,2017-11-26 10:42:17,2017-11-26 10:54:25,2017-11-30 17:52:00,2018-01-05 20:37:11,2017-12-18 00:00:00,P199
8249,O8250,C949,delivered,2018-07-12 22:34:54,2018-07-12 22:45:15,2018-07-17 13:13:00,2018-07-20 17:03:21,2018-08-01 00:00:00,P2
8250,O8251,C121,delivered,2017-04-04 16:33:35,2017-04-04 16:45:21,2017-04-05 10:41:27,2017-04-10 10:43:43,2017-05-05 00:00:00,P815
8251,O8252,C477,delivered,2017-07-18 12:58:13,2017-07-18 13:10:19,2017-07-18 20:29:42,2017-07-20 18:23:29,2017-08-09 00:00:00,P638
8252,O8253,C539,delivered,2018-04-24 15:46:24,2018-04-24 18:53:43,2018-04-25 13:07:00,2018-05-14 17:32:38,2018-05-28 00:00:00,P996
8253,O8254,C572,delivered,2018-04-08 20:20:09,2018-04-08 20:30:18,2018-04-10 00:06:36,2018-04-10 16:50:55,2018-04-25 00:00:00,P328
8254,O8255,C179,delivered,2018-06-07 22:47:32,2018-06-07 23:13:49,2018-06-12 11:13:00,2018-06-16 16:28:48,2018-06-29 00:00:00,P1867
8255,O8256,C821,delivered,2018-06-10 01:13:53,2018-06-10 10:58:16,2018-06-11 08:22:00,2018-06-16 11:08:46,2018-07-17 00:00:00,P1715
8256,O8257,C673,canceled_after_ship,2017-12-10 11:22:29,2017-12-10 11:31:27,2017-12-11 20:44:48,,2018-01-12 00:00:00,P240
8257,O8258,C385,delivered,2018-06-11 22:48:36,2018-06-11 23:18:22,2018-06-12 09:02:00,2018-06-21 18:54:52,2018-07-17 00:00:00,P528
8258,O8259,C973,delivered,2018-02-05 21:19:07,2018-02-05 21:30:13,2018-02-08 01:16:25,2018-02-28 19:19:04,2018-03-06 00:00:00,P577
8259,O8260,C776,delivered,2017-12-07 08:39:36,2017-12-09 10:59:33,2017-12-15 16:55:07,2018-01-08 20:48:38,2018-01-22 00:00:00,P1776
8260,O8261,C445,delivered,2018-06-01 20:57:27,2018-06-01 21:11:29,2018-06-04 13:54:00,2018-06-07 01:34:34,2018-06-26 00:00:00,P983
8261,O8262,C383,delivered,2017-09-09 09:54:57,2017-09-09 10:10:17,2017-09-12 12:42:43,2017-09-20 20:23:34,2017-10-02 00:00:00,P1695
8262,O8263,C591,delivered,2017-11-07 22:28:02,2017-11-08 22:35:47,2017-11-09 20:42:18,2017-11-23 12:41:41,2017-11-21 00:00:00,P366
8263,O8264,C603,delivered,2017-04-20 18:59:16,2017-04-20 19:05:19,2017-04-27 11:17:19,2017-05-02 15:09:03,2017-05-25 00:00:00,P523
8264,O8265,C686,delivered,2018-06-20 15:02:35,2018-06-21 04:36:18,2018-06-22 16:02:00,2018-06-27 14:47:41,2018-07-16 00:00:00,P735
8265,O8266,C972,delivered,2018-07-25 14:33:23,2018-07-25 14:45:26,2018-07-26 07:24:00,2018-07-30 17:22:10,2018-08-09 00:00:00,P776
8266,O8267,C450,delivered,2018-08-13 22:36:41,2018-08-13 22:50:11,2018-08-14 14:14:00,2018-08-17 18:22:34,2018-08-27 00:00:00,P102
8267,O8268,C906,delivered,2017-09-15 20:50:36,2017-09-15 21:05:38,2017-09-18 15:20:05,2017-09-26 19:19:34,2017-10-06 00:00:00,P1591
8268,O8269,C955,delivered,2018-06-05 11:15:41,2018-06-05 14:31:32,2018-06-05 15:09:00,2018-06-08 21:54:32,2018-07-11 00:00:00,P1535
8269,O8270,C77,delivered,2017-06-03 10:35:15,2017-06-03 10:45:10,2017-06-05 15:13:20,2017-06-09 12:47:44,2017-06-28 00:00:00,P332
8270,O8271,C489,delivered,2018-03-17 16:43:28,2018-03-17 16:56:09,2018-03-19 22:52:26,2018-04-06 22:06:55,2018-04-10 00:00:00,P1444
8271,O8272,C532,delivered,2018-02-26 13:20:31,2018-02-28 09:55:58,2018-03-06 18:44:27,2018-04-18 20:48:19,2018-03-21 00:00:00,P452
8272,O8273,C823,delivered,2017-09-11 21:17:54,2017-09-11 21:30:16,2017-09-12 15:38:04,2017-09-14 15:42:53,2017-09-21 00:00:00,P1351
8273,O8274,C278,delivered,2018-04-25 20:37:10,2018-04-25 20:50:34,2018-04-26 15:11:00,2018-05-16 12:03:25,2018-05-16 00:00:00,P1252
8274,O8275,C311,delivered,2018-02-25 09:44:30,2018-02-25 10:08:37,2018-02-27 02:09:19,2018-03-05 20:05:07,2018-03-20 00:00:00,P25
8275,O8276,C803,delivered,2017-09-15 17:15:08,2017-09-15 17:30:30,2017-09-18 19:57:42,2017-10-02 18:35:51,2017-10-16 00:00:00,P1128
8276,O8277,C534,delivered,2018-05-17 21:40:35,2018-05-18 02:54:26,2018-05-21 10:15:00,2018-05-22 18:32:00,2018-05-28 00:00:00,P1606
8277,O8278,C51,delivered,2017-12-15 14:34:17,2017-12-15 14:52:55,2017-12-21 18:23:23,2018-01-03 20:09:20,2018-01-16 00:00:00,P1562
8278,O8279,C526,canceled_before_ship,2017-02-04 10:28:25,2017-02-07 04:10:23,,,2017-03-01 00:00:00,P1148
8279,O8280,C755,delivered,2018-08-09 23:10:58,2018-08-09 23:25:12,2018-08-13 12:46:00,2018-08-28 16:36:53,2018-08-27 00:00:00,P1994
8280,O8281,C887,delivered,2018-04-03 09:31:18,2018-04-04 09:31:21,2018-04-09 13:39:47,2018-04-13 01:48:24,2018-04-24 00:00:00,P312
8281,O8282,C371,delivered,2017-11-23 21:44:38,2017-11-25 22:34:26,2017-11-30 16:33:34,2017-12-11 17:58:56,2017-12-20 00:00:00,P558
8282,O8283,C701,delivered,2017-05-24 17:12:33,2017-05-24 17:22:46,2017-05-29 08:34:38,2017-05-29 17:17:31,2017-07-05 00:00:00,P524
8283,O8284,C219,delivered,2017-08-18 09:55:29,2017-08-18 10:10:19,2017-08-21 20:24:55,2017-08-25 13:53:51,2017-09-12 00:00:00,P870
8284,O8285,C957,delivered,2017-02-03 10:09:40,2017-02-04 02:22:23,2017-02-07 12:14:49,2017-02-10 09:26:22,2017-02-23 00:00:00,P371
8285,O8286,C760,delivered,2017-01-28 09:49:10,2017-01-28 10:32:22,2017-01-30 13:32:37,2017-02-06 14:43:49,2017-03-06 00:00:00,P724
8286,O8287,C322,delivered,2018-06-18 13:07:18,2018-06-18 13:39:33,2018-06-20 14:47:00,2018-06-26 13:28:59,2018-07-20 00:00:00,P457
8287,O8288,C985,delivered,2018-01-30 15:28:21,2018-01-31 15:30:30,2018-02-16 16:28:33,2018-03-16 20:03:53,2018-03-13 00:00:00,P650
8288,O8289,C35,delivered,2018-04-15 22:16:32,2018-04-16 11:15:20,2018-04-17 12:03:31,2018-04-30 16:26:27,2018-05-04 00:00:00,P1574
8289,O8290,C262,canceled_before_ship,2017-05-10 11:52:51,,,,2017-05-26 00:00:00,P518
8290,O8291,C210,delivered,2018-04-23 12:28:28,2018-04-25 04:11:00,2018-04-26 15:41:00,2018-05-19 16:38:33,2018-05-18 00:00:00,P1835
8291,O8292,C671,delivered,2017-12-25 20:52:03,2017-12-26 20:47:24,2017-12-27 18:42:48,2018-01-08 18:47:55,2018-02-05 00:00:00,P503
8292,O8293,C807,delivered,2018-06-28 22:50:55,2018-06-30 02:35:14,2018-07-03 11:11:00,2018-07-10 12:14:25,2018-07-25 00:00:00,P902
8293,O8294,C163,delivered,2017-11-25 15:08:42,2017-11-28 03:31:23,2017-11-29 21:37:53,2018-01-12 22:19:13,2017-12-26 00:00:00,P352
8294,O8295,C356,delivered,2017-06-10 22:50:40,2017-06-10 23:05:20,2017-06-12 15:04:54,2017-06-23 12:33:55,2017-07-05 00:00:00,P1078
8295,O8296,C813,delivered,2017-12-17 17:22:11,2017-12-17 18:18:31,2017-12-18 19:08:35,2018-01-06 12:48:26,2018-01-15 00:00:00,P916
8296,O8297,C30,delivered,2018-01-11 10:03:39,2018-01-13 02:11:05,2018-01-15 22:51:59,2018-01-22 19:51:44,2018-02-05 00:00:00,P260
8297,O8298,C674,canceled_after_ship,2018-02-06 12:16:52,2018-02-06 12:30:44,2018-02-07 17:56:37,,2018-03-06 00:00:00,P1815
8298,O8299,C394,delivered,2018-03-04 21:03:07,2018-03-04 21:40:27,2018-03-06 03:22:41,2018-03-16 01:41:53,2018-03-26 00:00:00,P1343
8299,O8300,C345,delivered,2017-08-07 08:56:15,2017-08-07 09:10:18,2017-08-10 15:13:21,2017-08-22 19:38:16,2017-08-29 00:00:00,P1179
8300,O8301,C89,delivered,2017-05-19 15:52:45,2017-05-19 16:02:53,2017-05-23 12:32:30,2017-05-31 11:54:38,2017-06-14 00:00:00,P1501
8301,O8302,C214,delivered,2017-03-03 20:55:16,2017-03-03 21:10:16,2017-04-07 14:20:14,2017-04-12 09:58:12,2017-04-07 00:00:00,P1965
8302,O8303,C255,canceled_after_ship,2018-03-27 16:28:50,2018-03-28 15:47:12,2018-03-29 23:14:19,,2018-04-20 00:00:00,P1349
8303,O8304,C997,delivered,2018-07-31 23:02:24,2018-07-31 23:31:03,2018-08-01 13:17:00,2018-08-06 19:27:37,2018-08-08 00:00:00,P1706
8304,O8305,C60,delivered,2018-02-13 21:08:28,2018-02-13 21:30:36,2018-02-14 21:54:44,2018-03-26 21:42:07,2018-03-06 00:00:00,P671
8305,O8306,C247,delivered,2018-06-27 15:45:49,2018-06-27 16:13:13,2018-06-28 14:12:00,2018-07-03 18:56:50,2018-07-26 00:00:00,P1734
8306,O8307,C184,delivered,2018-03-27 16:11:29,2018-03-27 16:29:14,2018-03-29 02:18:37,2018-04-04 23:12:26,2018-04-25 00:00:00,P178
8307,O8308,C882,delivered,2018-08-13 21:31:01,2018-08-13 21:45:11,2018-08-14 10:51:00,2018-08-21 17:22:08,2018-09-14 00:00:00,P81
8308,O8309,C483,delivered,2017-02-17 23:07:09,2017-02-17 23:22:39,2017-02-20 11:23:41,2017-02-24 10:47:47,2017-03-20 00:00:00,P1087
8309,O8310,C138,canceled_before_ship,2017-04-07 21:12:31,2017-04-07 21:25:08,,,2017-05-03 00:00:00,P827
8310,O8311,C554,delivered,2017-04-07 19:24:58,2017-04-07 19:35:11,2017-04-11 08:57:53,2017-04-28 13:37:52,2017-05-15 00:00:00,P41
8311,O8312,C148,canceled_after_ship,2018-02-16 12:56:45,2018-02-16 13:10:48,2018-02-20 00:23:19,,2018-03-08 00:00:00,P1750
8312,O8313,C361,delivered,2017-08-29 08:34:57,2017-08-29 08:45:28,2017-08-29 16:48:02,2017-09-01 15:05:12,2017-09-20 00:00:00,P910
8313,O8314,C553,canceled_after_ship,2018-07-27 16:23:10,2018-07-28 02:50:09,2018-07-30 13:44:00,,2018-08-20 00:00:00,P985
8314,O8315,C667,canceled_before_ship,2017-04-27 16:24:28,2017-04-27 16:35:18,,,2017-06-05 00:00:00,P1727
8315,O8316,C751,delivered,2018-03-18 15:53:18,2018-03-18 16:05:32,2018-03-19 16:41:40,2018-03-21 18:48:49,2018-03-29 00:00:00,P807
8316,O8317,C999,delivered,2018-08-08 17:21:10,2018-08-08 17:35:15,2018-08-09 15:22:00,2018-08-14 19:42:35,2018-08-29 00:00:00,P1934
8317,O8318,C473,delivered,2018-01-15 17:40:06,2018-01-15 17:50:57,2018-01-17 20:22:07,2018-01-23 23:22:59,2018-02-08 00:00:00,P672
8318,O8319,C12,delivered,2017-08-08 18:35:12,2017-08-08 18:50:23,2017-08-09 15:10:20,2017-08-12 14:26:37,2017-08-28 00:00:00,P1991
8319,O8320,C355,delivered,2018-01-12 09:05:41,2018-01-12 09:18:00,2018-01-24 11:04:02,2018-01-30 22:21:33,2018-03-26 00:00:00,P1169
8320,O8321,C434,delivered,2018-06-12 10:00:27,2018-06-12 10:21:21,2018-06-12 13:30:00,2018-06-15 18:46:46,2018-06-29 00:00:00,P1999
8321,O8322,C729,delivered,2018-07-03 14:40:57,2018-07-05 16:17:32,2018-07-04 11:19:00,2018-07-09 20:18:44,2018-07-20 00:00:00,P1465
8322,O8323,C15,delivered,2017-11-18 20:23:35,2017-11-18 20:46:08,2017-11-22 17:38:40,2017-12-01 22:26:43,2017-12-19 00:00:00,P175
8323,O8324,C127,delivered,2018-02-08 19:02:20,2018-02-08 19:15:28,2018-02-09 18:58:51,2018-02-20 19:16:55,2018-03-06 00:00:00,P1858
8324,O8325,C378,delivered,2018-04-09 15:05:45,2018-04-11 05:50:47,2018-04-12 00:22:49,2018-04-19 22:58:42,2018-05-03 00:00:00,P1336
8325,O8326,C524,delivered,2017-07-29 12:44:12,2017-08-02 08:34:48,2017-08-01 12:08:02,2017-08-02 18:49:38,2017-08-18 00:00:00,P1516
8326,O8327,C502,delivered,2018-03-16 19:19:07,2018-03-16 19:30:30,2018-03-22 18:56:51,2018-03-28 18:16:44,2018-04-04 00:00:00,P1291
8327,O8328,C120,delivered,2018-02-25 12:35:01,2018-02-25 12:49:08,2018-03-06 22:09:18,2018-04-10 20:45:25,2018-04-12 00:00:00,P1196
8328,O8329,C337,delivered,2018-08-01 13:42:49,2018-08-01 13:55:13,2018-08-01 19:40:00,2018-08-02 19:18:29,2018-08-08 00:00:00,P740
8329,O8330,C815,canceled_after_ship,2017-09-20 12:46:40,2017-09-20 12:55:18,2017-09-20 20:27:50,,2017-10-17 00:00:00,P1635
8330,O8331,C375,delivered,2018-01-09 15:45:45,2018-01-09 15:54:32,2018-01-11 18:18:18,2018-01-19 03:06:45,2018-02-07 00:00:00,P154
8331,O8332,C726,delivered,2017-10-17 11:24:51,2017-10-17 11:45:20,2017-10-17 20:57:32,2017-11-08 19:41:06,2017-11-29 00:00:00,P1218
8332,O8333,C771,delivered,2017-06-20 09:55:57,2017-06-23 09:50:13,2017-06-26 18:47:57,2017-07-05 14:43:53,2017-07-12 00:00:00,P1570
8333,O8334,C773,delivered,2017-09-09 20:32:30,2017-09-09 20:43:30,2017-09-11 21:39:44,2017-09-15 15:26:48,2017-09-27 00:00:00,P1225
8334,O8335,C199,delivered,2018-03-28 09:34:42,2018-03-29 03:29:09,2018-03-29 23:12:27,2018-04-11 18:51:40,2018-04-17 00:00:00,P314
8335,O8336,C769,delivered,2017-06-11 23:41:58,2017-06-11 23:55:13,2017-06-12 09:08:43,2017-06-22 12:47:54,2017-07-07 00:00:00,P1764
8336,O8337,C587,delivered,2017-12-01 23:14:02,2017-12-01 23:32:07,2017-12-07 22:21:26,2017-12-15 00:04:10,2017-12-27 00:00:00,P1601
8337,O8338,C996,delivered,2018-04-04 16:32:31,2018-04-05 02:28:23,2018-04-07 01:16:49,2018-04-14 18:21:47,2018-04-26 00:00:00,P1329
8338,O8339,C457,delivered,2018-07-06 19:23:26,2018-07-06 19:35:14,2018-07-10 14:33:00,2018-07-13 23:40:49,2018-07-25 00:00:00,P97
8339,O8340,C798,delivered,2017-07-19 20:54:38,2017-07-21 02:50:34,2017-07-26 19:06:14,2017-07-28 18:53:03,2017-08-08 00:00:00,P257
8340,O8341,C287,delivered,2018-02-14 10:14:46,2018-02-14 10:27:19,2018-02-15 17:45:55,2018-03-20 18:56:24,2018-03-12 00:00:00,P437
8341,O8342,C400,canceled_before_ship,2017-03-08 11:51:41,2017-03-08 12:33:15,,,2017-04-10 00:00:00,P892
8342,O8343,C462,delivered,2018-04-26 14:33:47,2018-04-26 14:51:46,2018-04-27 13:51:00,2018-05-10 19:16:47,2018-05-15 00:00:00,P626
8343,O8344,C14,delivered,2018-03-21 20:34:05,2018-03-21 20:47:55,2018-03-23 18:16:28,2018-04-13 13:11:47,2018-04-18 00:00:00,P1596
8344,O8345,C792,delivered,2018-07-05 17:52:32,2018-07-05 21:15:19,2018-07-10 09:44:00,2018-07-17 00:41:09,2018-08-08 00:00:00,P477
8345,O8346,C522,delivered,2017-08-02 10:57:35,2017-08-02 11:10:08,2017-08-03 18:33:31,2017-08-07 16:53:58,2017-08-15 00:00:00,P663
8346,O8347,C292,delivered,2018-03-07 10:56:55,2018-03-07 11:15:35,2018-03-08 19:58:27,2018-03-26 15:47:06,2018-03-28 00:00:00,P928
8347,O8348,C98,delivered,2017-11-24 16:17:39,2017-11-26 17:15:51,2017-11-27 17:19:16,2017-12-15 15:09:58,2017-12-27 00:00:00,P1186
8348,O8349,C42,delivered,2018-06-11 21:17:39,2018-06-11 21:40:59,2018-06-12 14:10:00,2018-06-22 18:08:50,2018-07-05 00:00:00,P1043
8349,O8350,C486,delivered,2018-08-09 08:55:38,2018-08-09 09:05:12,2018-08-09 15:57:00,2018-08-15 17:31:48,2018-08-24 00:00:00,P345
8350,O8351,C689,delivered,2017-04-28 08:04:17,2017-04-28 15:15:12,2017-05-02 15:21:03,2017-05-22 16:28:41,2017-05-31 00:00:00,P1512
8351,O8352,C126,delivered,2018-08-08 01:57:45,2018-08-08 02:10:09,2018-08-08 14:33:00,2018-08-13 23:29:32,2018-08-20 00:00:00,P1077
8352,O8353,C448,delivered,2018-04-03 16:14:10,2018-04-03 17:10:43,2018-04-09 18:31:01,2018-04-16 19:22:51,2018-04-25 00:00:00,P1938
8353,O8354,C362,delivered,2018-07-22 16:02:50,2018-07-23 12:32:40,2018-07-23 13:07:00,2018-07-27 18:11:16,2018-08-06 00:00:00,P894
8354,O8355,C960,delivered,2017-12-09 13:44:34,2017-12-09 13:55:24,2017-12-13 18:19:00,2017-12-14 16:28:50,2018-01-05 00:00:00,P864
8355,O8356,C541,delivered,2017-12-20 11:20:14,2017-12-20 11:51:46,2017-12-21 21:19:07,2018-01-04 20:39:00,2018-01-22 00:00:00,P15
8356,O8357,C708,delivered,2018-04-30 07:04:12,2018-04-30 07:15:11,2018-04-30 13:48:00,2018-05-07 18:27:33,2018-05-17 00:00:00,P71
8357,O8358,C538,delivered,2017-06-04 18:53:47,2017-06-04 19:05:18,2017-06-05 19:13:55,2017-06-16 15:51:55,2017-07-10 00:00:00,P1746
8358,O8359,C426,delivered,2017-03-01 15:02:59,2017-03-01 15:10:24,2017-03-02 14:23:45,2017-03-10 06:09:10,2017-03-31 00:00:00,P278
8359,O8360,C159,delivered,2018-08-08 19:07:27,2018-08-08 19:15:15,2018-08-09 12:51:00,2018-08-13 19:12:46,2018-08-21 00:00:00,P474
8360,O8361,C410,delivered,2017-08-01 19:00:07,2017-08-01 19:10:21,2017-08-03 12:41:48,2017-08-09 21:04:42,2017-08-23 00:00:00,P1950
8361,O8362,C945,delivered,2018-06-24 20:08:48,2018-06-25 10:55:35,2018-06-28 14:47:00,2018-07-05 22:04:55,2018-07-27 00:00:00,P1522
8362,O8363,C834,delivered,2018-05-29 15:03:29,2018-05-29 15:32:23,2018-06-01 14:04:00,2018-06-08 20:32:30,2018-07-05 00:00:00,P413
8363,O8364,C746,delivered,2018-05-29 13:28:56,2018-05-29 13:57:57,2018-05-30 13:46:00,2018-06-18 20:44:45,2018-07-17 00:00:00,P1689
8364,O8365,C469,delivered,2018-05-18 21:20:36,2018-05-20 00:30:53,2018-05-23 14:54:00,2018-05-24 17:09:44,2018-05-29 00:00:00,P590
8365,O8366,C819,delivered,2018-03-12 15:01:55,2018-03-12 15:40:31,2018-03-13 23:34:29,2018-03-15 16:37:47,2018-03-22 00:00:00,P1829
8366,O8367,C69,delivered,2018-08-06 11:31:03,2018-08-06 11:44:29,2018-08-07 13:33:00,2018-08-15 14:03:27,2018-08-30 00:00:00,P30
8367,O8368,C962,delivered,2017-09-10 16:14:45,2017-09-10 16:25:16,2017-09-13 17:42:09,2017-09-16 14:27:54,2017-09-22 00:00:00,P1653
8368,O8369,C288,delivered,2018-01-29 16:54:25,2018-01-29 17:17:50,2018-01-30 17:53:25,2018-02-17 00:56:35,2018-03-09 00:00:00,P1985
8369,O8370,C233,delivered,2018-08-16 10:02:10,2018-08-16 10:15:17,2018-08-16 13:19:00,2018-08-24 19:22:01,2018-09-11 00:00:00,P812
8370,O8371,C382,delivered,2018-01-03 20:18:19,2018-01-05 02:33:39,2018-01-08 14:49:11,2018-01-22 17:30:15,2018-01-30 00:00:00,P1888
8371,O8372,C475,delivered,2018-02-14 12:04:23,2018-02-14 12:40:21,2018-02-14 21:54:44,2018-03-06 02:18:03,2018-03-08 00:00:00,P1488
8372,O8373,C966,delivered,2018-05-08 04:37:15,2018-05-09 03:35:09,2018-05-10 12:55:00,2018-05-15 16:45:07,2018-05-17 00:00:00,P930
8373,O8374,C581,delivered,2017-05-09 17:54:17,2017-05-09 18:10:09,2017-05-11 12:28:34,2017-05-17 06:51:59,2017-05-29 00:00:00,P918
8374,O8375,C933,delivered,2017-03-23 22:59:21,2017-03-23 23:10:30,2017-03-25 09:26:22,2017-04-06 16:33:45,2017-04-13 00:00:00,P1075
8375,O8376,C934,delivered,2018-03-06 19:06:20,2018-03-07 19:09:53,2018-03-09 17:45:32,2018-03-28 21:21:43,2018-03-27 00:00:00,P1279
8376,O8377,C790,delivered,2018-03-10 10:04:03,2018-03-10 10:15:30,2018-03-15 00:58:40,2018-03-21 17:41:58,2018-04-12 00:00:00,P356
8377,O8378,C443,delivered,2017-10-31 15:18:20,2017-11-01 03:10:32,2017-11-08 21:57:40,2017-11-24 21:17:58,2017-11-23 00:00:00,P1674
8378,O8379,C273,delivered,2017-12-10 19:31:51,2017-12-10 19:38:21,2017-12-12 17:46:53,2017-12-29 17:49:44,2018-01-05 00:00:00,P242
8379,O8380,C879,delivered,2017-10-19 03:08:03,2017-10-19 03:27:40,2017-10-19 13:29:50,2017-10-24 17:46:18,2017-11-07 00:00:00,P1937
8380,O8381,C113,delivered,2017-12-12 15:27:05,2017-12-12 15:50:48,2017-12-13 21:37:20,2017-12-14 19:56:56,2017-12-29 00:00:00,P170
8381,O8382,C365,delivered,2017-04-12 10:18:30,2017-04-12 10:42:24,2017-04-12 15:21:03,2017-04-17 08:27:48,2017-05-11 00:00:00,P1713
8382,O8383,C889,delivered,2017-06-23 12:41:07,2017-06-23 12:55:31,2017-06-23 13:34:46,2017-06-28 10:59:01,2017-07-13 00:00:00,P632
8383,O8384,C496,delivered,2017-11-21 00:17:44,2017-11-21 00:26:53,2017-11-21 17:41:26,2017-11-27 20:51:32,2017-12-13 00:00:00,P58
8384,O8385,C7,delivered,2018-01-18 19:10:45,2018-01-18 19:33:37,2018-01-19 18:08:36,2018-02-07 23:48:51,2018-02-08 00:00:00,P715
8385,O8386,C991,delivered,2017-09-13 12:43:43,2017-09-13 12:50:20,2017-09-28 19:11:44,2017-10-03 12:43:08,2017-10-10 00:00:00,P1138
8386,O8387,C557,delivered,2017-12-27 23:08:41,2017-12-27 23:19:25,2017-12-28 18:32:36,2018-01-09 13:57:24,2018-01-26 00:00:00,P931
8387,O8388,C710,delivered,2017-03-21 16:13:29,2017-03-21 16:13:29,2017-03-22 12:36:46,2017-03-27 12:15:40,2017-04-24 00:00:00,P987
8388,O8389,C700,delivered,2018-01-17 18:09:50,2018-01-17 18:17:38,2018-01-19 19:53:12,2018-01-22 16:18:16,2018-02-02 00:00:00,P933
8389,O8390,C651,delivered,2017-07-07 16:25:41,2017-07-07 16:43:36,2017-07-08 13:07:44,2017-07-14 18:03:09,2017-07-31 00:00:00,P1533
8390,O8391,C586,delivered,2017-05-19 14:25:52,2017-05-20 04:25:24,2017-05-23 11:16:00,2017-05-29 15:32:39,2017-06-12 00:00:00,P543
8391,O8392,C864,delivered,2018-04-21 22:06:04,2018-04-24 19:25:28,2018-04-24 22:03:41,2018-05-02 15:16:59,2018-05-28 00:00:00,P1800
8392,O8393,C318,delivered,2017-10-24 12:56:06,2017-10-24 13:07:26,2017-10-26 20:52:50,2017-11-01 20:35:52,2017-11-14 00:00:00,P1173
8393,O8394,C680,delivered,2017-11-29 08:52:21,2017-11-29 09:10:38,2017-12-01 20:19:03,2017-12-11 21:04:16,2017-12-21 00:00:00,P557
8394,O8395,C724,delivered,2018-07-05 03:38:19,2018-07-06 02:51:16,2018-07-06 09:20:00,2018-07-11 14:18:45,2018-07-27 00:00:00,P1394
8395,O8396,C641,delivered,2017-09-05 16:05:43,2017-09-07 02:55:57,2017-09-15 23:13:04,2017-09-27 17:47:56,2017-10-04 00:00:00,P90
8396,O8397,C552,delivered,2018-05-22 11:04:25,2018-05-22 11:37:11,2018-05-23 12:51:00,2018-06-02 15:51:22,2018-06-06 00:00:00,P801
8397,O8398,C173,delivered,2017-05-29 15:07:16,2017-05-29 15:22:43,2017-06-01 10:56:44,2017-06-05 12:14:26,2017-06-09 00:00:00,P1384
8398,O8399,C988,delivered,2017-12-01 12:57:58,2017-12-02 02:51:04,2017-12-06 00:07:16,2017-12-11 19:51:47,2017-12-28 00:00:00,P315
8399,O8400,C838,canceled_before_ship,2018-05-01 00:02:11,2018-05-01 03:53:50,,,2018-06-01 00:00:00,P1572
8400,O8401,C944,delivered,2018-07-21 04:52:51,2018-07-21 05:05:08,2018-07-30 14:17:00,2018-08-03 19:22:03,2018-08-23 00:00:00,P1609
8401,O8402,C230,delivered,2018-06-11 14:12:17,2018-06-11 16:31:31,2018-06-12 14:05:00,2018-06-18 22:58:24,2018-06-21 00:00:00,P407
8402,O8403,C902,delivered,2017-05-27 11:15:45,2017-05-27 11:25:19,2017-06-08 06:26:41,2017-07-05 11:46:32,2017-07-03 00:00:00,P365
8403,O8404,C201,delivered,2018-07-01 18:43:37,2018-07-01 19:09:47,2018-07-10 13:33:00,2018-08-07 19:18:43,2018-08-22 00:00:00,P857
8404,O8405,C871,delivered,2017-10-30 21:42:35,2017-10-30 22:32:06,2017-11-03 15:57:53,2017-11-14 19:59:02,2017-11-16 00:00:00,P409
8405,O8406,C217,canceled_before_ship,2017-06-10 16:30:10,2017-06-13 04:02:44,,,2017-07-12 00:00:00,P1760
8406,O8407,C125,delivered,2018-07-03 19:11:43,2018-07-05 16:27:04,2018-07-04 13:55:00,2018-07-13 19:16:38,2018-07-26 00:00:00,P896
